RespId,weight,age,Education,race,gender,income_cat,voter_category,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q12,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q16_10,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10
472059,0.8618,85,Some college,White,Male,Less than $40k,sporadic,1,1,1,2,1,1,1,1,3,1,3,3,3,2,1,3,2,1,2,3,1,2,1,1,2,2,1,2,1,2,2,3,1,2,3,1,2,1,4,2,1,2,2,2,2,2,2,2,2,1,4,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,NA,1,3,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472060,0.9656,55,Some college,Other/Mixed,Male,Less than $40k,rarely/never,1,1,1,1,3,1,1,1,1,4,1,1,1,4,4,1,1,1,1,1,4,4,2,1,3,1,4,1,1,1,4,1,2,2,1,1,2,1,3,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482210,0.8427,28,Some college,White,Male,$40-75k,rarely/never,1,3,4,2,3,3,3,2,1,2,3,3,4,4,1,2,2,3,3,2,4,3,3,2,4,1,2,2,2,2,3,2,4,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,NA,1,1,3,3,2,1,2,2,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472062,0.8961,66,High school or less,White,Male,Less than $40k,always,1,1,2,2,1,1,1,1,2,3,3,1,3,4,4,1,1,1,2,3,3,2,3,1,2,1,4,2,2,1,1,1,1,1,1,1,1,4,4,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,NA,2,4,1,1,1,1,1,1,2,1,1,-1,1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472063,1.3882,38,High school or less,Black,Female,$75-125k,sporadic,1,1,2,1,4,1,2,2,1,2,1,1,1,3,2,2,2,2,2,2,2,2,3,1,3,1,4,3,3,2,3,2,3,2,3,1,4,4,3,2,2,2,2,-1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,NA,2,2,2,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472064,0.9764,66,High school or less,Hispanic,Female,Less than $40k,sporadic,1,1,2,1,2,1,1,1,1,4,2,1,2,3,3,1,1,1,1,1,1,4,1,1,4,1,4,3,2,1,3,1,2,2,1,1,4,4,4,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,1,1,-1,1,1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472065,0.5351,71,High school or less,Hispanic,Male,Less than $40k,sporadic,1,1,1,2,2,1,1,2,1,1,2,1,1,2,2,1,1,3,3,3,2,2,2,1,3,1,4,3,2,2,3,2,2,2,1,2,1,2,4,1,1,1,2,2,2,2,2,2,2,5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,1,1,-1,1,1,NA,2,1,2,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472066,0.9687,64,Some college,White,Male,$75-125k,always,1,1,2,2,2,2,2,2,1,2,3,1,3,4,3,2,2,3,2,3,2,3,2,1,3,1,4,2,2,2,2,2,2,2,1,2,2,4,3,2,2,2,2,1,2,2,2,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,NA,2,1,2,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472067,0.9712,57,College,White,Female,$75-125k,sporadic,1,1,1,1,1,1,2,1,1,1,1,1,1,4,2,1,1,1,1,1,2,1,1,1,1,1,4,2,2,2,2,2,2,2,2,1,2,4,4,2,1,2,2,1,2,1,2,2,2,5,1,4,1,2,2,2,2,2,2,2,2,2,2,1,2,2,-1,-1,1,1,1,1,1,1,1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472068,2.0555,30,High school or less,Black,Female,$40-75k,sporadic,1,2,3,2,3,2,4,3,4,3,4,3,-1,3,2,2,3,4,4,4,4,4,4,1,3,1,4,4,4,4,4,4,4,4,4,3,1,2,2,2,2,1,2,2,2,2,2,2,2,4,5,3,1,3,3,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,NA,2,3,4,1,2,1,2,1,2,1,-1,-1,-1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472069,1.2437,43,High school or less,White,Male,$75-125k,rarely/never,1,1,3,4,1,2,1,1,1,1,4,4,4,1,1,1,4,4,3,2,4,4,1,1,3,1,2,4,4,3,3,2,4,1,2,2,3,1,3,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,1,-1,-1,1,-1,1,1,NA,1,3,2,1,2,1,2,1,2,1,1,1,-1,1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472070,1.0296,33,High school or less,Black,Male,Less than $40k,rarely/never,1,4,4,4,4,3,1,2,3,1,3,2,4,3,3,3,3,2,1,2,3,3,3,2,3,1,3,4,3,-1,2,4,-1,3,4,4,2,2,3,2,-1,2,2,2,2,2,2,2,2,5,4,3,2,3,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,2,6,3,1,4,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
472071,0.7835,67,College,White,Male,$125k or more,sporadic,1,1,2,2,1,1,1,1,2,1,3,4,2,3,2,2,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,4,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,NA,1,3,3,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472072,1.8405,28,High school or less,Hispanic,Female,$40-75k,rarely/never,1,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,2,2,2,2,2,2,3,1,1,2,2,3,1,2,2,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,4,3,1,3,3,2,2,2,2,2,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
472074,0.6402,37,Some college,Hispanic,Male,Less than $40k,sporadic,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,4,2,1,1,4,4,4,1,3,1,2,3,2,2,3,2,3,2,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,4,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,1,3,2,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472079,0.5771,34,College,Black,Male,$75-125k,sporadic,1,2,2,2,4,2,3,3,2,4,2,1,2,3,2,2,2,2,2,1,3,2,3,1,3,1,4,3,2,2,2,2,2,2,2,1,2,3,4,2,2,2,2,2,2,1,1,2,2,5,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,-1,1,1,-1,-1,-1,1,1,NA,2,1,2,1,2,1,1,1,2,1,1,1,-1,-1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472080,1.2687,36,College,White,Male,$125k or more,sporadic,1,1,1,2,3,1,2,2,1,4,2,1,1,2,2,1,2,3,3,3,3,3,3,1,3,1,4,4,3,2,4,2,3,2,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,-1,-1,1,1,1,1,1,1,-1,-1,1,1,NA,2,2,2,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472082,1.2687,32,College,White,Male,$125k or more,sporadic,1,1,2,1,4,1,3,3,1,4,2,1,1,4,2,3,2,2,2,2,3,2,3,1,3,1,3,3,2,1,2,1,3,2,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,-1,1,1,1,1,1,1,-1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472084,1.0767,55,College,White,Male,$125k or more,always,1,1,1,3,2,1,1,1,1,2,3,2,3,1,1,2,4,3,3,2,4,3,3,1,3,2,3,4,2,2,4,2,4,2,2,1,3,2,4,2,2,2,2,2,2,1,2,2,2,2,4,1,1,3,4,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,NA,1,2,3,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472085,1.0767,54,College,White,Male,$125k or more,sporadic,1,2,1,3,2,1,1,1,1,1,2,4,4,2,1,1,2,3,3,3,3,3,2,1,2,2,2,4,2,2,3,3,4,1,2,1,4,4,4,2,2,2,2,2,2,1,1,2,2,2,5,1,1,1,2,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,NA,1,3,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472086,0.6634,30,College,Black,Female,$40-75k,always,1,1,1,1,4,1,1,3,1,4,1,1,1,4,4,2,1,2,1,1,4,3,3,1,3,1,4,2,2,1,2,2,2,2,2,1,1,4,4,2,2,2,2,2,2,2,2,1,2,3,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,1,-1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,2,1,-1,1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472087,0.6634,34,College,Black,Female,$40-75k,sporadic,1,4,4,1,4,4,4,3,2,4,2,1,1,2,1,1,2,2,1,1,2,1,1,2,3,1,4,4,4,2,4,3,3,4,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,-1,-1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,-1,1,1,1,-1,1,3,NA,3,4,3,1,2,1,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472088,1.0554,50,High school or less,White,Male,$75-125k,always,1,1,2,1,2,1,2,2,3,1,2,1,1,3,2,1,1,2,1,3,3,1,2,2,3,1,4,3,2,2,3,2,3,3,2,1,3,4,4,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,3,3,3,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472089,0.927,37,Some college,Hispanic,Female,$75-125k,rarely/never,1,2,3,2,2,2,1,2,1,4,1,4,4,1,1,2,4,1,2,2,2,1,2,1,4,1,1,3,3,2,4,4,4,4,2,2,1,1,4,2,2,2,2,2,2,2,2,1,2,1,5,2,1,1,4,4,2,1,1,2,2,2,1,2,1,2,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,3,NA,1,3,3,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
472093,1.3521,34,High school or less,White,Female,$40-75k,sporadic,1,1,2,2,3,2,1,1,1,4,3,1,2,4,1,2,2,2,2,2,4,2,2,1,3,1,2,2,2,2,2,2,3,1,2,1,2,2,4,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,1,1,-1,1,1,NA,2,1,2,1,1,1,1,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472094,1.2698,57,High school or less,White,Female,$75-125k,always,1,1,1,1,1,1,1,1,1,2,4,3,4,2,1,3,3,1,2,2,2,1,2,1,2,1,1,2,1,2,2,2,3,2,1,1,2,3,3,2,2,2,2,2,2,1,2,2,2,1,4,1,2,1,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,-1,1,1,-1,-1,-1,1,1,NA,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472095,0.8885,58,Some college,White,Male,Less than $40k,rarely/never,1,2,3,2,2,1,1,2,3,3,3,4,4,2,1,2,3,2,2,2,2,3,2,2,3,2,3,4,4,3,4,3,4,2,4,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,1,-1,2,2,5,1,1,1,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
472096,1.0801,29,College,White,Female,$75-125k,rarely/never,1,1,1,2,4,1,4,3,2,4,2,1,1,4,1,2,1,1,2,2,2,2,2,1,2,1,4,3,3,1,2,2,2,2,1,2,1,-1,4,2,2,2,2,2,2,2,2,2,2,-1,1,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,NA,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472097,0.4995,41,College,Black,Male,$75-125k,always,1,2,2,2,4,1,3,3,1,3,2,1,1,4,2,1,3,3,3,2,3,2,2,1,3,1,3,4,4,1,2,2,3,3,3,1,3,4,4,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,NA,2,1,2,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472098,0.9006,66,Some college,White,Male,$40-75k,always,1,1,2,1,2,1,2,1,1,2,2,1,2,3,2,3,1,1,1,2,2,2,1,1,3,1,4,2,2,1,1,2,2,1,2,1,2,4,4,2,2,2,2,2,2,1,2,2,2,5,1,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472099,0.3597,51,College,Hispanic,Male,$75-125k,sporadic,1,1,2,2,2,1,1,1,1,2,1,1,1,4,2,2,2,1,1,1,2,2,1,1,3,2,4,2,2,2,2,2,2,3,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,NA,2,1,1,2,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
472100,0.7713,38,College,Other/Mixed,Female,$75-125k,rarely/never,1,2,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,-1,-1,-1,-1,-1,2,2,7,1,3,4,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
472102,0.4057,64,College,Hispanic,Female,Less than $40k,rarely/never,1,1,3,1,2,1,1,1,1,1,2,1,3,4,1,4,1,2,4,3,3,4,3,1,3,2,3,3,1,3,4,3,3,4,2,2,1,3,4,2,2,2,2,1,2,2,2,1,2,3,1,1,1,4,4,3,2,2,2,2,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,2,3,3,3,2,1,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
472104,0.6671,70,College,Other/Mixed,Female,$125k or more,always,1,1,2,1,2,2,2,1,1,1,3,2,2,2,1,2,2,2,2,2,2,3,2,1,3,2,2,3,2,2,3,2,4,2,2,1,3,3,4,2,1,1,2,2,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,NA,1,1,3,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472105,0.9844,74,High school or less,White,Male,$40-75k,always,1,1,1,1,1,1,1,1,1,1,1,3,2,4,1,1,2,4,3,3,1,1,4,1,2,1,1,1,3,3,2,3,4,1,2,3,2,4,3,2,2,2,2,2,2,2,2,2,2,1,5,1,3,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,3,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472106,1.0143,50,High school or less,White,Male,$40-75k,always,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,3,3,2,1,2,1,1,2,1,2,2,1,2,2,1,2,2,3,1,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,1,4,1,1,2,3,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,3,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472108,1.2745,53,Some college,White,Male,$125k or more,rarely/never,1,1,1,2,3,1,4,1,1,4,1,1,3,2,1,2,1,1,1,1,4,3,1,1,4,1,4,4,2,3,4,3,4,4,1,1,1,-1,4,2,2,2,2,2,2,1,2,2,2,1,1,1,4,4,4,4,2,2,2,1,2,2,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,6,3,1,1,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,-1,-1,-1,1,-1,1
472110,1.103,54,College,White,Female,$75-125k,rarely/never,1,1,1,1,3,1,3,2,1,4,1,1,1,4,3,3,1,2,2,2,2,2,1,1,2,1,3,3,2,1,3,2,2,2,1,1,3,4,4,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,-1,1,1,1,1,1,1,1,-1,-1,1,1,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472111,1.2375,59,High school or less,White,Female,Less than $40k,sporadic,1,1,4,1,1,1,2,2,1,4,1,1,3,4,2,1,1,3,2,2,4,4,2,1,3,1,4,4,2,2,4,2,4,2,2,1,4,2,4,2,2,2,2,2,2,1,1,2,2,5,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,NA,2,1,1,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
472113,1.1986,49,High school or less,White,Male,$75-125k,rarely/never,1,2,2,3,1,1,1,1,2,1,4,4,4,2,1,1,3,3,2,3,4,3,2,2,4,1,3,4,2,2,3,2,4,1,2,1,2,3,3,2,2,2,2,2,2,2,2,1,2,1,5,3,1,1,3,2,2,2,1,2,2,2,2,2,2,2,1,1,-1,1,-1,1,1,1,-1,-1,2,3,2,1,3,3,3,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1
482264,0.3897,79,College,Black,Male,$125k or more,always,1,1,2,1,2,1,2,2,3,4,3,4,4,3,1,2,3,2,2,2,3,2,3,1,4,2,4,2,1,1,2,3,4,1,1,1,4,3,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,NA,3,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472115,0.9186,83,High school or less,White,Female,Less than $40k,sporadic,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,3,2,2,2,3,2,1,3,1,2,4,3,4,3,3,4,2,3,1,4,2,4,1,1,2,2,2,2,2,2,2,2,1,5,2,2,3,3,3,2,2,2,2,2,2,2,2,2,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472116,0.7492,61,High school or less,Black,Female,Less than $40k,always,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,4,2,2,1,3,1,1,3,1,4,2,3,3,4,4,2,3,4,2,4,4,4,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,1,1,1,-1,-1,-1,1,1,NA,2,3,2,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472117,0.928,48,Some college,White,Male,$40-75k,sporadic,1,1,3,1,3,2,2,1,1,2,1,2,2,2,2,1,3,1,1,1,3,3,4,1,4,1,4,4,3,2,3,2,3,1,3,1,2,4,3,2,1,2,2,2,2,2,2,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,-1,-1,1,1,NA,2,3,1,1,1,1,2,1,2,1,1,-1,-1,-1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472121,1.0825,67,High school or less,Hispanic,Female,Less than $40k,sporadic,1,1,2,1,3,1,1,2,1,1,4,1,1,2,1,2,1,1,1,1,1,1,1,1,3,1,3,2,2,2,2,3,3,2,2,2,2,4,4,2,1,2,2,2,2,2,2,2,2,5,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,NA,2,2,1,2,1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
472124,0.9116,82,High school or less,White,Male,Less than $40k,always,1,1,3,2,2,2,2,2,2,1,2,2,3,3,3,2,2,2,2,3,3,3,3,1,3,1,4,3,2,2,2,3,2,2,2,2,3,3,4,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,NA,2,1,2,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472127,1.0336,61,High school or less,White,Female,$40-75k,sporadic,1,1,1,2,2,1,2,1,3,3,1,1,1,4,2,2,1,1,1,1,1,1,1,1,2,1,4,2,3,2,4,3,2,2,4,1,2,4,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,NA,2,1,1,1,2,1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472128,1.2486,45,College,White,Female,$125k or more,sporadic,1,1,2,3,2,1,2,2,2,1,2,2,3,3,2,2,2,3,3,3,3,3,3,1,2,1,4,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,NA,2,1,3,1,2,1,2,1,2,1,1,-1,-1,1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472129,0.8561,24,College,White,Female,Less than $40k,rarely/never,1,1,2,3,4,2,4,3,2,4,1,1,1,4,1,2,2,2,2,2,3,3,2,1,3,1,4,3,3,1,3,2,3,3,2,2,2,2,4,2,2,1,2,1,2,2,2,1,2,5,1,3,2,3,3,2,2,2,1,2,2,2,1,1,2,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,NA,2,1,2,1,1,1,1,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
